textPayload,insertId,resource.type,resource.labels.location,resource.labels.service_name,resource.labels.project_id,resource.labels.revision_name,resource.labels.configuration_name,timestamp,labels.instanceId,logName,receiveTimestamp,httpRequest.requestMethod,httpRequest.requestUrl,httpRequest.requestSize,httpRequest.status,httpRequest.responseSize,httpRequest.userAgent,httpRequest.remoteIp,httpRequest.serverIp,httpRequest.latency,httpRequest.protocol,severity,trace
"      eventHorizon=PT720H",5e318b15000ddc2c03c4d404,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908332Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"      }",5e318b15000ddbf6c5607e38,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908278Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"        ",5e318b15000ddbebece7b106,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908267Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"      whitelistedContractImplementations {",5e318b15000ddbe2f3fc3bf2,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908258Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"      maxTransactionSize=2147483647",5e318b15000ddbd9a6618b3b,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908249Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"      maxMessageSize=10485760",5e318b15000ddbd08d5f7329,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908240Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"      notaries=[NotaryInfo(identity=OU=OneConnect-BFN-ND-505-342-881, O=OneConnect-BFN, L=Singapore, C=SG, validating=false)]",5e318b15000ddbc742b42c94,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908231Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"      minimumPlatformVersion=4",5e318b15000ddbb93178ecab,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908217Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
"[m[37mI 13:39:33 36 AdminController.ping - ? ? ? node pinged: OU=OneConnect-BFN-ND-601-154-124, O=OneConnect-BFN, L=Singapore, C=SGNetworkParameters {",5e318b15000ddb95ba2f8971,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.908181Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:34.012336154Z,,,,,,,,,,,,
[m[31mW 13:39:33 51 MacAddressUtil.defaultMachineId - Failed to find a usable hardware address from the network interfaces; using random bytes: 8d:ff:ba:0c:65:71:c4:8b,5e318b150004d1bf982df18f,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:33.315839Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:33.349661345Z,,,,,,,,,,,,
[m[37mI 13:39:32 36 AdminController.ping - ? ? ? AdminController:BFN Web API pinged: Wed Jan 29 13:39:32 UTC 2020 ? ? ?,5e318b14000a9f8917ec5945,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.696201Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:33.021830101Z,,,,,,,,,,,,
"[m[37mI 13:39:32 1 WorkerBee.listNodes - ? ? ? Corda NetworkNodes found: ? 2 ? ",5e318b14000803a37ac784c3,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.525219Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.677582478Z,,,,,,,,,,,,
"[m[37mI 13:39:32 1 WorkerBee.listNodes - ? BFN Corda Node: ? OU=OneConnect-BFN-ND-505-342-881, O=OneConnect-BFN, L=Singapore, C=SG addresses: [nd-505-342-881.rg-788-479.p2pify.com:10200]",5e318b140008026bff698e52,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.524907Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.677582478Z,,,,,,,,,,,,
"[m[37mI 13:39:32 1 WorkerBee.listNodes - ? BFN Corda Node: ? OU=OneConnect-BFN-ND-601-154-124, O=OneConnect-BFN, L=Singapore, C=SG addresses: [nd-601-154-124.rg-788-479.p2pify.com:10200]",5e318b140008006c70cb7001,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.524396Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.677582478Z,,,,,,,,,,,,
[m[37mI 13:39:32 36 DispatcherServlet.initServletBean - FrameworkServlet 'dispatcherServlet': initialization completed in 61 ms,5e318b1400079337314005de,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.496439Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.677582478Z,,,,,,,,,,,,
[m[37mI 13:39:32 36 DispatcherServlet.initServletBean - FrameworkServlet 'dispatcherServlet': initialization started,5e318b140006a205f6387add,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.434693Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.677582478Z,,,,,,,,,,,,
INFO: Initializing Spring FrameworkServlet 'dispatcherServlet',5e318b140006a174a365fc52,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.434548Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstderr,2020-01-29T13:39:32.767644459Z,,,,,,,,,,,,
"Jan 29, 2020 1:39:32 PM org.apache.catalina.core.ApplicationContext log",5e318b140006a15dc47ff249,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.434525Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstderr,2020-01-29T13:39:32.767644459Z,,,,,,,,,,,,
"[m[37mI 13:39:32 1 FirebaseUtil.refreshNodes -  ? ? ? ? ? ?  Refreshing Nodes on Firebase ...  ? ? ",5e318b1400030d15d70475c6,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.199957Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.348111891Z,,,,,,,,,,,,
[m[37mI 13:39:32 1 AdminController.writeNodesToFirestore - ? ? Refreshing prod nodes on Firestore ..............,5e318b1400030bcb2f8d399b,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.199627Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.348111891Z,,,,,,,,,,,,
"[m[37mI 13:39:32 1 MyWebServerInitializedListener.onApplicationEvent - ?  ?  ?  Getting adminController bean to start refreshing nodes on Firestore  ? ",5e318b140003076005b341d7,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.198496Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.348111891Z,,,,,,,,,,,,
"[m[37mI 13:39:32 1 MyWebServerInitializedListener.onApplicationEvent - ? ? ? onApplicationEvent: WebServerInitializedEvent: ??  ??  ? port: 8080 - org.springframework.boot.web.embedded.tomcat.TomcatWebServer@1583741e ? ??  ?? ",5e318b140003061c4c5a964c,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.198172Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.348111891Z,,,,,,,,,,,,
[m[37mI 13:39:32 1 TomcatWebServer.start - Tomcat started on port(s): 8080 (http) with context path '/bfn',5e318b140002ffef1b5e88cf,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.196591Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.348111891Z,,,,,,,,,,,,
INFO: Using a shared selector for servlet write/read,5e318b140001bce16ccabf9a,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.113889Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstderr,2020-01-29T13:39:32.437149189Z,,,,,,,,,,,,
"Jan 29, 2020 1:39:32 PM org.apache.tomcat.util.net.NioSelectorPool getSharedSelector",5e318b140001b17cbe2c2740,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.110972Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstderr,2020-01-29T13:39:32.437149189Z,,,,,,,,,,,,
"INFO: Starting ProtocolHandler [""http-nio-8080""]",5e318b1400018343b09e9a92,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.099139Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstderr,2020-01-29T13:39:32.104323838Z,,,,,,,,,,,,
"Jan 29, 2020 1:39:32 PM org.apache.coyote.AbstractProtocol start",5e318b140001830ecfc024c3,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.099086Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstderr,2020-01-29T13:39:32.104323838Z,,,,,,,,,,,,
[m[37mI 13:39:32 1 AnnotationMBeanExporter.afterSingletonsInstantiated - Registering beans for JMX exposure on startup,5e318b14000013234b78bc23,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:32.004899Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:32.016499675Z,,,,,,,,,,,,
[m[37mI 13:39:31 1 WelcomePageHandlerMapping.<init> - Adding welcome page: class path resource [static/index.html],5e318b130006248590962e1e,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:31.402565Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.684724879Z,,,,,,,,,,,,
[m[37mI 13:39:31 1 SimpleUrlHandlerMapping.registerHandler - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler],5e318b130001c830607b20ba,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:31.116784Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.348928764Z,,,,,,,,,,,,
[m[37mI 13:39:31 1 SimpleUrlHandlerMapping.registerHandler - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler],5e318b130001c6f465578a51,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:31.116468Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.348928764Z,,,,,,,,,,,,
"[m[37mI 13:39:31 1 RequestMappingHandlerMapping.register - Mapped ""{[/error]}"" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)",5e318b1300000ebe2e377b4b,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:31.003774Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:31 1 RequestMappingHandlerMapping.register - Mapped ""{[/error],produces=[text/html]}"" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)",5e318b1300000e8fd34ebf8e,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:31.003727Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/startAccountRegistrationFlow],methods=[POST],produces=[application/json]}"" onto private final com.bfn.client.dto.AccountInfoDTO com.bfn.client.web.AdminController.startAccountRegistrationFlow(com.bfn.client.dto.UserDTO) throws java.lang.Exception",5e318b12000f3dbd0596e766,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.998845Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/writeNodesToFirestore],methods=[GET]}"" onto public final java.util.List<com.bfn.client.dto.NodeInfoDTO> com.bfn.client.web.AdminController.writeNodesToFirestore(int) throws java.lang.Exception",5e318b12000f3aa99bfa0d21,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.998057Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/getAccount],methods=[GET]}"" onto public final com.bfn.client.dto.AccountInfoDTO com.bfn.client.web.AdminController.getAccount(java.lang.String) throws java.lang.Exception",5e318b12000f3814f594333c,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.997396Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/findInvoicesForSupplier],methods=[GET]}"" onto public final java.util.List<com.bfn.client.dto.InvoiceDTO> com.bfn.client.web.AdminController.findInvoicesForSupplier(java.lang.String) throws java.lang.Exception",5e318b12000f35cc866c6f3e,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.996812Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/findInvoicesForCustomer],methods=[GET]}"" onto public final java.util.List<com.bfn.client.dto.InvoiceDTO> com.bfn.client.web.AdminController.findInvoicesForCustomer(java.lang.String) throws java.lang.Exception",5e318b12000f3237bcf805b1,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.995895Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/notaries],methods=[GET],produces=[application/json]}"" onto private final java.util.List<java.lang.String> com.bfn.client.web.AdminController.listNotaries()",5e318b12000f2f482a58dbad,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.995144Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/nodes],methods=[GET],produces=[application/json]}"" onto public final java.util.List<com.bfn.client.dto.NodeInfoDTO> com.bfn.client.web.AdminController.listNodes()",5e318b12000f2c66ea559f70,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.994406Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/getDashboardData],methods=[GET],produces=[application/json]}"" onto private final com.bfn.client.dto.DashboardData com.bfn.client.web.AdminController.getDashboardData()",5e318b12000f2c5653652b91,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.994390Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/getInvoicesAcrossNodes],methods=[GET],produces=[application/json]}"" onto private final java.util.List<com.bfn.client.dto.InvoiceDTO> com.bfn.client.web.AdminController.getInvoicesAcrossNodes() throws java.lang.Exception",5e318b12000f2c456e959b82,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.994373Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
"[m[37mI 13:39:30 1 RequestMappingHandlerMapping.register - Mapped ""{[/admin/createAnchor],methods=[POST],produces=[application/json]}"" onto private final com.bfn.client.dto.AnchorDTO com.bfn.client.web.AdminController.createAnchor(com.bfn.client.dto.AnchorDTO) throws java.lang.Exception",5e318b12000f2c310208c06b,cloud_run_revision,europe-west1,bfnwebinvestor,bfn-mobile-backend,bfnwebinvestor-00004-xug,bfnwebinvestor,2020-01-29T13:39:30.994353Z,00bf4bf02d29e83b514ccb2fd7851ccc7884ce4042e7df82fadade231b227a821fadbac7956b370b2cbe2a1a894432f7cb92d96e1964ed042344a45b86,projects/bfn-mobile-backend/logs/run.googleapis.com%2Fstdout,2020-01-29T13:39:31.014728564Z,,,,,,,,,,,,
